{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 15.100000000000001, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.997989, 'bestIteration': 118, 'bestNtreeLimit': 119, 'trainScore': 1.0000123895786854, 'theScore': 4.069036442736348e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 14.100000000000001, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998015, 'bestIteration': 128, 'bestNtreeLimit': 129, 'trainScore': 1.0000159765220982, 'theScore': 3.971938396364928e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 15.600000000000001, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998003, 'bestIteration': 156, 'bestNtreeLimit': 157, 'trainScore': 1.0000136935780868, 'theScore': 4.01535507543941e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 14.4, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.99801, 'bestIteration': 180, 'bestNtreeLimit': 181, 'trainScore': 1.0000376037300398, 'theScore': 4.034931422779399e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 15.9, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998002, 'bestIteration': 148, 'bestNtreeLimit': 149, 'trainScore': 1.000012716041227, 'theScore': 4.01741065037197e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 14.600000000000001, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998047, 'bestIteration': 134, 'bestNtreeLimit': 135, 'trainScore': 1.00001336806179, 'theScore': 3.840316824675754e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 15.8, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998003, 'bestIteration': 124, 'bestNtreeLimit': 125, 'trainScore': 1.000009238063461, 'theScore': 4.006457412731907e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 14.700000000000001, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998005, 'bestIteration': 117, 'bestNtreeLimit': 118, 'trainScore': 1.0000134760299644, 'theScore': 4.006909679778808e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 14.200000000000001, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998076, 'bestIteration': 205, 'bestNtreeLimit': 206, 'trainScore': 1.0000433636391854, 'theScore': 3.78520764179294e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 15.3, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.99804, 'bestIteration': 153, 'bestNtreeLimit': 154, 'trainScore': 1.000016628636772, 'theScore': 3.874192128072944e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 15.0, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.99805, 'bestIteration': 156, 'bestNtreeLimit': 157, 'trainScore': 1.0000155411530423, 'theScore': 3.8328052484324225e-06}
