{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 4.5, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.99804, 'bestIteration': 160, 'bestNtreeLimit': 161, 'trainScore': 1.0002165003480417, 'theScore': 4.2659406821614945e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 9.0, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998037, 'bestIteration': 163, 'bestNtreeLimit': 164, 'trainScore': 1.000058253706496, 'theScore': 3.967721025851693e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 6.5, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.997982, 'bestIteration': 125, 'bestNtreeLimit': 126, 'trainScore': 1.0000955284316781, 'theScore': 4.265100375126357e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 5.5, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.99803, 'bestIteration': 123, 'bestNtreeLimit': 124, 'trainScore': 1.000190834923178, 'theScore': 4.256844798660896e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 8.0, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.997978, 'bestIteration': 119, 'bestNtreeLimit': 120, 'trainScore': 1.0000712936543539, 'theScore': 4.232639769103408e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 7.0, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998018, 'bestIteration': 185, 'bestNtreeLimit': 186, 'trainScore': 1.000115527929119, 'theScore': 4.157300355513924e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 5.0, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.997976, 'bestIteration': 127, 'bestNtreeLimit': 128, 'trainScore': 1.000199530277336, 'theScore': 4.500425281328379e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 7.5, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998032, 'bestIteration': 186, 'bestNtreeLimit': 187, 'trainScore': 1.000100094069723, 'theScore': 4.070009129214524e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 9.5, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998038, 'bestIteration': 140, 'bestNtreeLimit': 141, 'trainScore': 1.0000515163224886, 'theScore': 3.950519024722641e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 10.0, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998038, 'bestIteration': 165, 'bestNtreeLimit': 166, 'trainScore': 1.000053471294866, 'theScore': 3.954354680527371e-06}
{'alpha': 0.0, 'booster': 'gbtree', 'colsample_bytree': 0.8, 'eta': 0.1, 'eval_metric': 'auc', 'gamma': 0.0, 'grow_policy': 'lossguide', 'max_bin': 512, 'max_depth': 22, 'min_child_weight': 4.0, 'n_gpus': 1, 'nthread': -1, 'objective': 'binary:logistic', 'predictor': 'gpu_predictor', 'sampling_method': 'gradient_based', 'subsample': 0.8, 'tree_method': 'gpu_hist', 'updater': 'grow_gpu_hist', 'verbosity': 1, 'bestValScore': 0.998019, 'bestIteration': 166, 'bestNtreeLimit': 167, 'trainScore': 1.0002352979528355, 'theScore': 4.39048624456717e-06}
